건축년도,계약기간,계약구분,계약일,계약월,계약연도,보증금_만원,전용면적_m2,층,주택유형,지번,건물명,월세금_만원,종전보증금_만원,종전월세_만원,법정동코드,읍면동,갱신요구권사용,_구,_조회연월,계약일자,계약연월,전월세구분,주택연령,면적구간,동그룹,주소,위도,경도,동북권_전환율(%),환산보증금_만원,면적라벨,면적당가격_만원,log_면적당가격,z_면적당가격,이상치후보,도로명주소,지하철역거리_m,최근접역,종전환산보증금_만원,is_basement,학교거리_m,SK미래관거리,보문역거리,log_전용면적,전월세구분_전세,주택유형_연립,동그룹_안암동,최근접역_안암역,면적라벨_소형,면적라벨_중형,data_split
2012,25.12~27.12,갱신,28,10,2025,500,13.92,4,다세대,'134-4,(134-4),54,500.0,52.0,11290,보문동7가, ,성북구,202510,2025-10-28,2025-10,월세,13,20㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-4,37.5791821520309,127.021879050593,5.0,13460.0,소형,966.9540229885056,6.875184589235862,0.6419267157848793,False,서울 성북구 보문로13나길 22,726.2055075485071,보문역,12980.0,0,604.5437846170768,949.191256896952,734.2609546483098,2.633326654906273,0,0,0,0,1,0,test
2017,25.11~27.11,갱신,25,10,2025,21000,33.25,2,다세대,'257,예담,4,21000.0,0.0,11290,안암동1가, ,성북구,202510,2025-10-25,2025-10,월세,8,33㎡ 초과,안암동,서울특별시 성북구 안암동1가 257,37.5875713021913,127.021381744077,5.0,21960.0,대형,660.4511278195489,6.494436099978444,1.271905263177413,False,서울 성북구 고려대로7나길 14,256.28189450343564,보문역,21000.0,0,725.6451886923893,881.9633294670743,267.3157549089593,3.504054767101864,0,0,1,0,0,0,test
2012,25.12~27.11,갱신,28,10,2025,1000,13.92,4,다세대,'134-4,(134-4),49,1000.0,47.0,11290,보문동7가, ,성북구,202510,2025-10-28,2025-10,월세,13,20㎡ 이하,보문동,서울특별시 성북구 보문동7가 134-4,37.5791821520309,127.021879050593,5.0,12760.0,소형,916.6666666666666,6.821834216474498,0.4374566998975535,False,서울 성북구 보문로13나길 22,726.2055075485071,보문역,12280.0,0,604.5437846170768,949.191256896952,734.2609546483098,2.633326654906273,0,0,0,0,1,0,test
2012,25.12~27.12,신규,31,10,2025,2000,18.91,4,다세대,'28,루미에르,53,,,11290,안암동1가, ,성북구,202510,2025-10-31,2025-10,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 28,37.588910508004,127.020008946433,5.0,14720.0,소형,778.4241142252777,6.658555331899021,-0.9265745968948176,False,서울 성북구 고려대로7마길 14,374.5950016422433,보문역,,0,917.1378967236792,1057.0551604233938,373.4284316865992,2.9396908826703663,0,0,1,0,1,0,test
1992,25.11~27.11,신규,17,10,2025,22000,62.7,2,다세대,'41-35,(41-35),0,,,11290,안암동5가, ,성북구,202510,2025-10-17,2025-10,전세,33,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 41-35,37.5861200315564,127.031602810444,5.0,22000.0,대형,350.8771929824561,5.863282231151497,-0.0782600171219869,False,서울 성북구 고려대로 110-15,209.81578250042028,안암역,,0,224.4994784354904,224.4994784354904,1048.9082043734018,4.138361447638875,1,0,1,1,0,0,test
2002,25.11~27.11,신규,28,10,2025,3000,46.08,4,다세대,'118-1,자은빌라(A),100,,,11290,안암동2가, ,성북구,202510,2025-10-28,2025-10,월세,23,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 118-1,37.5865143550758,127.025011286976,5.0,27000.0,대형,585.9375,6.374918340564832,1.0162326972477258,False,서울 성북구 고려대로7가길 74,372.7428329486695,안암역,,0,448.6558705880527,542.7126637868288,478.1666010673799,3.830379016387636,0,0,1,1,0,0,test
2009,25.11~27.11,신규,15,10,2025,1000,23.98,2,다세대,'64-14,브라운힐,60,,,11290,보문동2가, ,성북구,202510,2025-10-15,2025-10,월세,16,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 64-14,37.5856569512716,127.017634437579,5.0,15400.0,중형,642.2018348623853,6.46645857056962,-0.4812099617313841,False,서울 성북구 지봉로23길 13-22,209.1458695848564,보문역,,0,884.2999533409775,1143.6637587480527,184.0865759102006,3.177220149599368,0,0,0,0,0,1,test
2012,25.11~27.11,신규,19,10,2025,2000,43.85,4,다세대,'319,풀내음파크빌,80,,,11290,보문동6가, ,성북구,202510,2025-10-19,2025-10,월세,13,33㎡ 초과,보문동,서울특별시 성북구 보문동6가 319,37.5788347787154,127.019539829833,5.0,21200.0,대형,483.4663625997719,6.183048001881998,0.0510594140693989,False,서울 성북구 보문로13바길 13-7,746.8937687310255,보문역,,0,791.5670701093321,1141.0973859917513,747.979003338474,3.780774718818192,0,0,0,0,0,0,test
2014,25.11~27.11,신규,15,10,2025,12000,31.2,6,다세대,'75-10,(75-10),35,,,11290,보문동2가, ,성북구,202510,2025-10-15,2025-10,월세,11,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-10,37.5851695046946,127.018287932064,5.0,20400.0,중형,653.8461538461538,6.48440032842252,-0.4280402816832026,False,서울 성북구 지봉로 175-2,156.7330223806902,보문역,,0,811.6415388512596,1080.421392750233,133.449606038057,3.4404180948154366,0,0,0,0,0,1,test
1998,25.11~27.11,신규,21,10,2025,3000,71.5,1,연립,'134-32,금강빌라,120,,,11290,안암동3가, ,성북구,202510,2025-10-21,2025-10,월세,27,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 134-32,37.5821693626162,127.023913697368,5.0,31800.0,대형,444.7552447552448,6.099770022810305,0.4276350130484573,False,서울 성북구 안암로9나길 3,509.2482995236016,보문역,,0,280.8578848569047,626.8684142866084,527.9245823469598,4.269697449699962,0,1,1,0,0,0,test
2009,25.11~27.11,신규,15,10,2025,1000,23.98,4,다세대,'64-14,브라운힐,60,,,11290,보문동2가, ,성북구,202510,2025-10-15,2025-10,월세,16,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 64-14,37.5856569512716,127.017634437579,5.0,15400.0,중형,642.2018348623853,6.46645857056962,-0.4812099617313841,False,서울 성북구 지봉로23길 13-22,209.1458695848564,보문역,,0,884.2999533409775,1143.6637587480527,184.0865759102006,3.177220149599368,0,0,0,0,0,1,test
2022,25.12~26.12,신규,23,10,2025,2000,29.6,4,다세대,'149-1,TheGoldCity,170,,,11290,안암동5가, ,성북구,202510,2025-10-23,2025-10,월세,3,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-1,37.5885579379589,127.028783897453,5.0,42800.0,중형,1445.9459459459458,7.2772103699876,1.443427994343005,False,서울 성북구 개운사2길 9,253.3616724327488,안암역,,0,497.0221536302352,497.0221536302352,865.4342293535547,3.387774361330014,0,0,1,1,0,1,test
1994,25.10~27.10,신규,18,10,2025,3000,49.44,-1,다세대,'42-12,현대주택,75,,,11290,보문동6가, ,성북구,202510,2025-10-18,2025-10,월세,31,33㎡ 초과,보문동,서울특별시 성북구 보문동6가 42-12,37.5824401910428,127.019014892116,5.0,21000.0,대형,424.75728155339806,6.053869422281802,-0.284280009329533,False,서울 성북구 지봉로20길 56,355.7042966664558,보문역,,1,704.777569009232,1032.9606814600888,352.42708137265083,3.900759813149435,0,0,0,0,0,0,test
2002,25.11~27.08,신규,3,10,2025,1000,52.92,4,다세대,'133-48,(133-48),45,,,11290,안암동3가, ,성북구,202510,2025-10-03,2025-10,월세,23,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-48,37.5839910570083,127.023585952075,5.0,11800.0,대형,222.97808012093725,5.411548190463812,-1.0446101383680937,False,서울 성북구 보문로22길 58,359.69253213035967,보문역,,0,328.70180438659696,610.2153814031233,382.7287912100176,3.968781339246755,0,0,1,0,0,0,test
2002,25.10~27.10,갱신,2,10,2025,28000,50.21,4,다세대,'105,에스엠빌라(105-0),0,28000.0,0.0,11290,안암동2가,사용,성북구,202510,2025-10-02,2025-10,전세,23,33㎡ 초과,안암동,서울특별시 성북구 안암동2가 105,37.5868776134647,127.024252828322,5.0,28000.0,대형,557.6578370842461,6.325537187507219,0.9105964623253976,False,서울 성북구 고려대로7가길 57-1,402.8181118595754,보문역,28000.0,0,513.9835200067755,620.6212972344546,425.4337593703367,3.916214210046614,1,0,1,0,0,0,test
2018,26.02~28.02,신규,29,11,2025,2000,14.67,5,다세대,'153-1,밀로바니,80,,,11290,안암동2가, ,성북구,202511,2025-11-29,2025-11,월세,7,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 153-1,37.5860392528644,127.022360316217,5.1,20823.529411764703,소형,1419.4634909178396,7.258738499392561,1.162733341256496,False,서울 성북구 고려대로 28,214.91379352192595,보문역,,0,544.8687416035631,742.8538092609206,238.67775790395103,2.6858045921548905,0,0,1,0,1,0,test
2005,25.11~27.11,신규,30,11,2025,2000,59.95,3,다세대,'133-58,동인빌,50,,,11290,안암동3가, ,성북구,202511,2025-11-30,2025-11,월세,20,33㎡ 초과,안암동,서울특별시 성북구 안암동3가 133-58,37.5840113230579,127.023162754877,5.1,13764.705882352942,대형,229.60310062306823,5.440698053638181,-0.98225270838567,False,서울 성북구 보문로22길 52,326.27287320675555,보문역,,0,363.9710865993058,647.334921271972,348.83262365040184,4.093510881473524,0,0,1,0,0,0,test
2013,26.01~28.01,신규,18,11,2025,1000,17.32,5,다세대,'132,그린빌,42,,,11290,안암동2가, ,성북구,202511,2025-11-18,2025-11,월세,12,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 132,37.5866939630274,127.023043911887,5.1,10882.352941176472,소형,628.3113707376716,6.444626159236121,-1.6712871160968013,False,서울 성북구 고려대로7가길 38,296.9666022587233,보문역,,0,555.8771787619684,708.8780628975502,318.87528882000805,2.851861903134289,0,0,1,0,1,0,test
2013,26.01~28.01,신규,16,11,2025,1000,15.7,2,다세대,'161-13,(161-13),56,,,11290,안암동2가, ,성북구,202511,2025-11-16,2025-11,월세,12,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 161-13,37.5876132803393,127.025505415992,5.1,14176.470588235296,소형,902.9599100786812,6.806785012150712,-0.4105697097320623,False,서울 성북구 고려대로17길 27,359.15164045714914,안암역,,0,551.1772332037186,573.9514463275236,558.571330901939,2.7536607123542622,0,0,1,1,1,0,test
2012,26.01~27.01,신규,29,11,2025,1000,19.24,4,다세대,'15-17,(15-17),73,,,11290,안암동5가, ,성북구,202511,2025-11-29,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 15-17,37.588419662907,127.029404194445,5.1,18176.470588235294,소형,944.723003546533,6.851949718084874,-0.2533460757761349,False,서울 성북구 개운사길 42-3,235.35245330358865,안암역,,0,468.151269508039,468.151269508039,910.6340734988736,2.9569914452375605,0,0,1,1,1,0,test
2019,25.12~27.12,신규,7,11,2025,1000,19.62,2,다세대,'105-3,E.SVill,50,,,11290,안암동1가, ,성북구,202511,2025-11-07,2025-11,월세,6,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 105-3,37.5879341880433,127.020558833338,5.1,12764.705882352942,소형,650.5966300893447,6.47942570496704,-1.5501458194434716,False,서울 성북구 고려대로7다길 5,270.4954149793068,보문역,,0,805.0197178822772,964.6844828426848,274.14946234955704,2.976549454137217,0,0,1,0,1,0,test
2017,25.12~27.12,신규,11,11,2025,1000,27.51,3,다세대,'257,예담,60,,,11290,안암동1가, ,성북구,202511,2025-11-11,2025-11,월세,8,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동1가 257,37.5875713021913,127.021381744077,5.1,15117.64705882353,중형,549.5327902153227,6.310886518812683,-1.0185653162428845,False,서울 성북구 고려대로7나길 14,256.28189450343564,보문역,,0,725.6451886923893,881.9633294670743,267.3157549089593,3.3145495749364837,0,0,1,0,0,1,test
2001,26.01~28.01,신규,28,11,2025,1000,40.0,5,다세대,'26,(26-0),55,,,11290,보문동2가, ,성북구,202511,2025-11-28,2025-11,월세,24,33㎡ 초과,보문동,서울특별시 성북구 보문동2가 26,37.5869391329795,127.017776492773,5.1,13941.176470588236,대형,348.5294117647059,5.856587711966337,-0.7964108532286944,False,서울 성북구 지봉로23길 41,250.306015024002,보문역,,0,934.0139717288376,1158.9097609435082,229.8787171893178,3.688879454113936,0,0,0,0,0,0,test
2013,25.12~28.01,신규,1,11,2025,14000,17.5,4,다세대,'3-15,해마루,0,,,11290,보문동1가, ,성북구,202511,2025-11-01,2025-11,전세,12,20㎡ 이하,보문동,서울특별시 성북구 보문동1가 3-15,37.5880247363267,127.018952681536,5.1,14000.0,소형,800.0,6.68586094706836,-0.0836728652150457,False,서울 성북구 보문로30길 12-11,291.21387759176537,보문역,,0,916.6989953998028,1098.5570071510106,282.2828484896454,2.862200880929469,1,0,0,0,1,0,test
2012,26.01~27.01,신규,30,11,2025,2000,12.72,6,다세대,'15-55,큰소나무,67,,,11290,안암동5가, ,성북구,202511,2025-11-30,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 15-55,37.5876435799279,127.029636220866,5.1,17764.705882352944,소형,1396.5963743988164,7.242509164654216,1.1062371252074097,False,서울 성북구 고려대로27길 27,152.75493553055347,안암역,,0,379.4999345617588,379.4999345617588,903.9568111992396,2.543175557911976,0,0,1,1,1,0,test
2013,25.12~26.12,신규,26,11,2025,300,88.32,-1,다세대,'102-91,(102-91),50,,,11290,안암동5가, ,성북구,202511,2025-11-26,2025-11,월세,12,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 102-91,37.5847491130107,127.029020414455,5.1,12064.705882352942,대형,136.6021952259165,4.924366879048703,-2.0867891130544733,False,서울 성북구 고려대로22길 31,174.28917605071155,안암역,,1,139.61355973925984,139.61355973925984,824.4621698790479,4.480966582528785,0,0,1,1,0,0,test
2019,26.01~27.01,신규,21,11,2025,1000,24.24,3,다세대,'102-90,코윈,59,,,11290,안암동5가, ,성북구,202511,2025-11-21,2025-11,월세,6,20㎡ 초과~33㎡ 이하,안암동,서울특별시 성북구 안암동5가 102-90,37.5846008086626,127.029023979843,5.1,14882.352941176472,중형,613.9584546689964,6.42155471214094,-0.7366056488523761,False,서울 성북구 고려대로22길 35,190.66157151314,안암역,,0,134.2946021779898,134.2946021779898,826.7405875393961,3.1880041612011136,0,0,1,1,0,1,test
2011,25.12~27.12,신규,20,11,2025,21500,49.51,3,다세대,'421,청원하이빌,0,,,11290,보문동6가, ,성북구,202511,2025-11-20,2025-11,전세,14,33㎡ 초과,보문동,서울특별시 성북구 보문동6가 421,37.5785528864785,127.019906664332,5.1,21500.0,대형,434.2557059179964,6.075933688081029,-0.2270025706571684,False,서울 성북구 보문로13바길 7-16,777.1671326717961,보문역,,0,783.4194559700121,1131.2779974522462,779.3290811187826,3.902174669373332,1,0,0,0,0,0,test
2012,25.12~27.12,신규,13,11,2025,2000,12.03,4,다세대,'120-6,스타힐스,22,,,11290,안암동2가, ,성북구,202511,2025-11-13,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 120-6,37.5865738225285,127.022304431991,5.1,7176.470588235295,소형,596.5478460710968,6.392834357706104,-1.8515804464141443,False,서울 성북구 고려대로7가길 24,232.97468930305547,보문역,,0,589.3089061779211,765.1410601864793,254.1028821343781,2.4874035299865875,0,0,1,0,1,0,test
2018,26.02~28.02,신규,29,11,2025,12000,15.84,5,다세대,'114-1,(114-1),23,,,11290,보문동2가, ,성북구,202511,2025-11-29,2025-11,월세,7,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 114-1,37.5846755232308,127.019214157549,5.1,17411.764705882353,소형,1099.227569815805,7.0032723190401365,1.1328342538671288,False,서울 성북구 지봉로24길 9-1,118.8038179392723,보문역,,0,717.0682193311576,995.3503098289827,107.9784038078537,2.76253838638628,0,0,0,0,1,0,test
2001,25.12~27.12,갱신,14,11,2025,5000,26.98,2,다세대,'74-13,인성빌라,43,5000.0,40.0,11290,보문동2가, ,성북구,202511,2025-11-14,2025-11,월세,24,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동2가 74-13,37.5855932163398,127.018451071054,5.1,15117.64705882353,중형,560.3279117429032,6.330305247672264,-0.8846948752667138,False,서울 성북구 지봉로23길 9,136.9146303223722,보문역,14411.764705882351,0,814.8256272538686,1071.4022800372577,111.87350454731178,3.2950958507796098,0,0,0,0,0,1,test
2001,26.01~28.01,신규,17,11,2025,11000,61.82,4,다세대,'110-4,(110-4),0,,,11290,안암동5가, ,성북구,202511,2025-11-17,2025-11,전세,24,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 110-4,37.5815352331814,127.027284293462,5.1,11000.0,대형,177.93594306049823,5.187027881796369,-1.5249043114012024,False,서울 성북구 안암로9가길 54,557.7460079584192,안암역,,0,142.8495099353387,418.0996234993864,802.8552122552657,4.124226936703971,1,0,1,1,0,0,test
1997,25.12~27.12,신규,15,11,2025,8500,27.8,2,다세대,'207-2,BESSOHOUSE,35,,,11290,보문동3가, ,성북구,202511,2025-11-15,2025-11,월세,28,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동3가 207-2,37.5838886300916,127.017847546579,5.1,16735.29411764706,중형,601.988997037664,6.401898949525323,-0.6725298102713245,False,서울 성북구 보문사길 39,264.34504371609194,보문역,,0,815.5325228088915,1115.8395096003146,248.52075618483056,3.3250360206965914,0,0,0,0,0,1,test
2011,26.01~27.01,신규,30,11,2025,2000,12.21,2,다세대,'149-2,그린빌,72,,,11290,안암동5가, ,성북구,202511,2025-11-30,2025-11,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,5.1,18941.17647058824,소형,1551.2839042250807,7.347482611993959,1.471661996647835,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,test
2019,25.12~27.12,신규,13,11,2025,1000,19.62,2,다세대,'105-3,E.SVill,50,,,11290,안암동1가, ,성북구,202511,2025-11-13,2025-11,월세,6,20㎡ 이하,안암동,서울특별시 성북구 안암동1가 105-3,37.5879341880433,127.020558833338,5.1,12764.705882352942,소형,650.5966300893447,6.47942570496704,-1.5501458194434716,False,서울 성북구 고려대로7다길 5,270.4954149793068,보문역,,0,805.0197178822772,964.6844828426848,274.14946234955704,2.976549454137217,0,0,1,0,1,0,test
2012,25.12~26.12,신규,20,11,2025,500,15.11,2,다세대,'15-18,(15-18),55,,,11290,안암동5가, ,성북구,202511,2025-11-20,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 15-18,37.5885766181077,127.029394971863,5.1,13441.176470588236,소형,889.5550278350918,6.791844895132813,-0.4625780078200642,False,서울 성북구 개운사길 50,252.72475498357505,안암역,,0,485.4043348835692,485.4043348835692,916.1170435028008,2.715356776284648,0,0,1,1,1,0,test
2017,25.12~26.12,신규,25,11,2025,1000,37.38,2,다세대,'134-24,제니하우스,90,,,11290,안암동5가, ,성북구,202511,2025-11-25,2025-11,월세,8,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 134-24,37.5822804188352,127.02778259363,5.1,22176.470588235294,대형,593.2710162716771,6.38733547165899,1.0427954422649075,False,서울 성북구 안암로9가길 71,465.6741094900241,안암역,,0,89.96457393445408,328.28091666262696,798.5830152540294,3.6211358020274167,0,0,1,1,0,0,test
2018,25.12~27.12,신규,29,11,2025,2000,14.67,4,다세대,'153-1,밀로바니,61,,,11290,안암동2가, ,성북구,202511,2025-11-29,2025-11,월세,7,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 153-1,37.5860392528644,127.022360316217,5.1,16352.94117647059,소형,1114.7199165964955,7.017255140651146,0.3221014713943512,False,서울 성북구 고려대로 28,214.91379352192595,보문역,,0,544.8687416035631,742.8538092609206,238.67775790395103,2.6858045921548905,0,0,1,0,1,0,test
2016,25.12~27.12,갱신,26,11,2025,28000,50.55,3,다세대,'232-5,주함해븐빌(C동),0,28000.0,0.0,11290,보문동5가, ,성북구,202511,2025-11-26,2025-11,전세,9,33㎡ 초과,보문동,서울특별시 성북구 보문동5가 232-5,37.5809196100961,127.020475504999,5.1,28000.0,대형,553.9070227497527,6.318800573135268,0.4034645040609974,False,서울 성북구 보문로15길 20,515.6327107431371,보문역,28000.0,0,611.7788111338735,959.997443553532,520.264847332014,3.92296294546648,1,0,0,0,0,0,test
2019,25.11~26.11,신규,14,11,2025,1000,16.41,5,다세대,'103-25,대륜빌딩,73,,,11290,안암동5가, ,성북구,202511,2025-11-14,2025-11,월세,6,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 103-25,37.5855307947847,127.029822873704,5.1,18176.470588235294,소형,1107.6459834390794,7.010894714962825,0.2999600842306175,False,서울 성북구 고려대로26길 14,100.77302502846884,안암역,,0,149.29895034913778,149.29895034913778,890.2277309393359,2.797890905102,0,0,1,1,1,0,test
2019,26.01~27.01,신규,22,11,2025,1000,16.84,4,다세대,'103-25,대륜빌딩,74,,,11290,안암동5가, ,성북구,202511,2025-11-22,2025-11,월세,6,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 103-25,37.5855307947847,127.029822873704,5.1,18411.76470588236,소형,1093.3351963113037,6.997902331218239,0.2547320739109782,False,서울 성북구 고려대로26길 14,100.77302502846884,안암역,,0,149.29895034913778,149.29895034913778,890.2277309393359,2.823757008814181,0,0,1,1,1,0,test
2011,26.01~27.01,신규,25,11,2025,2000,12.21,2,다세대,'149-2,그린빌,70,,,11290,안암동5가, ,성북구,202511,2025-11-25,2025-11,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,5.1,18470.58823529412,소형,1512.7426892132771,7.322340465269034,1.3841392376309136,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,test
2012,26.02~27.01,신규,12,11,2025,1000,18.54,2,다세대,'15-18,(15-18),63,,,11290,안암동5가, ,성북구,202511,2025-11-12,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 15-18,37.5885766181077,127.029394971863,5.1,15823.529411764706,소형,853.4805507963704,6.750493741379549,-0.606526219745451,False,서울 성북구 개운사길 50,252.72475498357505,안암역,,0,485.4043348835692,485.4043348835692,916.1170435028008,2.919930560137709,0,0,1,1,1,0,test
2013,25.12~27.12,신규,10,11,2025,28000,48.33,5,다세대,'10,보하티빌,0,,,11290,보문동4가, ,성북구,202511,2025-11-10,2025-11,전세,12,33㎡ 초과,보문동,서울특별시 성북구 보문동4가 10,37.5840930757581,127.020553814379,5.1,28000.0,대형,579.3503000206911,6.36363188677959,0.5198437591529225,False,서울 성북구 고려대로2길 32,168.2197074101884,보문역,,0,585.941492214655,876.7329823964766,178.89832459204743,3.8780524858569927,1,0,0,0,0,0,test
2011,26.01~27.08,신규,13,11,2025,2000,12.21,2,다세대,'149-2,그린빌,65,,,11290,안암동5가, ,성북구,202511,2025-11-13,2025-11,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,5.1,17294.117647058825,소형,1416.3896516837694,7.256572185434991,1.1551921485119865,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.502255288122613,0,0,1,1,1,0,test
2008,25.12~27.12,신규,14,11,2025,7000,13.16,2,다세대,'171,승민아트빌,0,,,11290,보문동5가, ,성북구,202511,2025-11-14,2025-11,전세,17,20㎡ 이하,보문동,서울특별시 성북구 보문동5가 171,37.5820315128318,127.020029181913,5.1,7000.0,소형,531.9148936170212,6.278361737152052,-1.6454495804098257,False,서울 성북구 지봉로24길 70-10,390.32121984232265,보문역,,0,620.1795847194261,956.5315442239414,393.2946483718082,2.5771819258971718,1,0,0,0,1,0,test
2010,25.11~27.11,신규,1,11,2025,500,16.32,3,다세대,'75-5,(75-5),47,,,11290,보문동2가, ,성북구,202511,2025-11-01,2025-11,월세,15,20㎡ 이하,보문동,서울특별시 성북구 보문동2가 75-5,37.5852105580652,127.017908434026,5.1,11558.823529411766,소형,708.2612456747405,6.564223929290776,-0.5498574796828372,False,서울 성북구 지봉로23길 5-15,188.2462421810256,보문역,,0,844.7779330328794,1114.1366128926045,164.28883342805997,2.792391349535961,0,0,0,0,1,0,test
2013,26.01~28.01,신규,17,11,2025,16500,24.97,3,다세대,'199,태영빌,0,,,11290,보문동5가, ,성북구,202511,2025-11-17,2025-11,전세,12,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동5가 199,37.5816530339054,127.020389097902,5.1,16500.0,중형,660.7929515418502,6.494952744995392,-0.3967686182534101,False,서울 성북구 보문로17길 14,433.7324459743769,보문역,,0,596.3475761496918,938.3173047476604,438.4174188879834,3.217675104291682,1,0,0,0,0,1,test
2011,26.01~27.01,신규,6,11,2025,1000,13.18,4,다세대,'149-2,그린빌,80,,,11290,안암동5가, ,성북구,202511,2025-11-06,2025-11,월세,14,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 149-2,37.58838710205,127.028815534165,5.1,19823.529411764703,소형,1504.0614121217532,7.316588981746972,1.3641176495064502,False,서울 성북구 개운사길 41-6,234.16346400024963,안암역,,0,478.0887089357085,478.0887089357085,860.8915850081194,2.578700529074361,0,0,1,1,1,0,test
2012,26.01~27.01,신규,9,11,2025,1000,38.07,4,다세대,'15-17,(15-17),103,,,11290,안암동5가, ,성북구,202511,2025-11-09,2025-11,월세,13,33㎡ 초과,안암동,서울특별시 성북구 안암동5가 15-17,37.588419662907,127.029404194445,5.1,25235.29411764706,대형,662.8656190608631,6.498079748062215,1.279699760493068,False,서울 성북구 개운사길 42-3,235.35245330358865,안암역,,0,468.151269508039,468.151269508039,910.6340734988736,3.639426570394406,0,0,1,1,0,0,test
2012,25.12~27.12,신규,13,11,2025,4500,12.03,4,다세대,'120-6,스타힐스,13,,,11290,안암동2가, ,성북구,202511,2025-11-13,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동2가 120-6,37.5865738225285,127.022304431991,5.1,7558.823529411765,소형,628.3311329519339,6.444657561662475,-1.6711778005707871,False,서울 성북구 고려대로7가길 24,232.97468930305547,보문역,,0,589.3089061779211,765.1410601864793,254.1028821343781,2.4874035299865875,0,0,1,0,1,0,test
2012,25.12~26.12,신규,7,11,2025,1000,14.13,6,다세대,'12-24,(12-24),75,,,11290,안암동5가, ,성북구,202511,2025-11-07,2025-11,월세,13,20㎡ 이하,안암동,서울특별시 성북구 안암동5가 12-24,37.5890048138564,127.029936464902,5.1,18647.058823529413,소형,1319.678614545606,7.1859009854037845,0.9091774196409562,False,서울 성북구 고려대로27길 52-7,306.26710788830525,안암역,,0,525.5027062656495,525.5027062656495,978.315946177262,2.6483001966964363,0,0,1,1,1,0,test
2013,25.12~27.12,신규,8,11,2025,17600,31.88,3,다세대,'199,태영빌,0,,,11290,보문동5가, ,성북구,202511,2025-11-08,2025-11,전세,12,20㎡ 초과~33㎡ 이하,보문동,서울특별시 성북구 보문동5가 199,37.5816530339054,127.020389097902,5.1,17600.0,중형,552.0702634880803,6.315485052199844,-0.9286139303548808,False,서울 성북구 보문로17길 14,433.7324459743769,보문역,,0,596.3475761496918,938.3173047476604,438.4174188879834,3.461978853922014,1,0,0,0,0,1,test
2013,25.12~27.12,신규,1,11,2025,28000,48.33,5,다세대,'10,보하티빌,0,,,11290,보문동4가, ,성북구,202511,2025-11-01,2025-11,전세,12,33㎡ 초과,보문동,서울특별시 성북구 보문동4가 10,37.5840930757581,127.020553814379,5.1,28000.0,대형,579.3503000206911,6.36363188677959,0.5198437591529225,False,서울 성북구 고려대로2길 32,168.2197074101884,보문역,,0,585.941492214655,876.7329823964766,178.89832459204743,3.8780524858569927,1,0,0,0,0,0,test
